id,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
1888,7767000,1195,Muneshwara Nagar,3,0,1,1,0,0,,0,1,1,0,0,1,0,0
1889,7000000,1375,Narayanapura on Hennur Main Road,3,0,1,1,1,0,,0,1,0,0,1,0,0,0
1890,7000000,1375,Narayanapura on Hennur Main Road,3,0,1,1,1,0,,0,1,0,0,1,0,0,0
1891,14700000,1545,BTM Layout,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
1892,8435000,1205,Muneshwara Nagar,3,0,1,1,0,0,,0,1,1,1,0,1,0,0
1893,8365000,1195,Muneshwara Nagar,3,0,1,1,0,0,,0,1,1,1,0,1,0,0
1894,7831999,1205,Muneshwara Nagar,3,0,1,1,0,0,,0,1,1,1,0,1,0,0
1895,8435000,1205,Muneshwara Nagar,3,0,1,1,0,0,,0,1,1,1,0,1,0,0
1896,8365000,1195,Muneshwara Nagar,3,0,1,1,0,0,,0,1,1,1,0,1,0,0
1897,8874000,1305,Muneshwara Nagar,3,0,1,1,0,0,,0,1,1,1,0,1,0,0
1898,8365000,1195,Muneshwara Nagar,3,0,1,1,0,0,,0,1,1,1,0,1,0,0
1899,8492000,1205,Muneshwara Nagar,3,0,1,1,0,0,,0,1,1,1,0,1,0,0
1900,7767000,1195,Muneshwara Nagar,3,0,1,1,0,0,,0,1,1,0,0,1,0,0
1901,13899999,1545,BTM Layout,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
1902,13899999,1545,BTM Layout,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
1903,13899999,1545,BTM Layout,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
1904,13899999,1545,BTM Layout,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
1905,13899999,1545,BTM Layout,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
1906,13899999,1545,BTM Layout,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
1907,10800000,1901,RR Nagar,3,0,1,1,1,0,,0,0,1,1,1,0,0,0
1908,10800000,1901,RR Nagar,3,0,1,1,1,0,,0,1,1,1,1,0,0,0
1909,7900000,1337,RR Nagar,3,0,1,1,1,0,,0,0,1,1,1,0,0,0
1910,7900000,1337,RR Nagar,3,0,1,1,1,0,,0,1,1,1,1,0,0,0
1911,13799999,1978,Kumaraswamy Layout,3,0,1,1,1,0,,0,1,1,1,1,0,0,1
1912,9436000,1505,Jalahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,0
1913,8700000,1535,Electronic City Phase 2,3,0,1,1,1,0,,1,1,1,1,1,1,1,1
1914,6400000,1110,Electronic City Phase 2,2,0,1,1,1,0,,1,1,1,1,1,1,1,1
1915,9200000,1455,JP Nagar Phase 7,3,0,1,1,0,0,,0,1,1,1,0,0,1,0
1916,7000000,1105,JP Nagar Phase 8,2,0,1,1,1,0,,1,1,1,1,1,1,1,1
1917,8200000,1271,Kannur on Thanisandra Main Road,3,0,1,1,1,0,,1,1,1,1,1,1,1,1
1918,6300000,1078,Kannur on Thanisandra Main Road,2,0,1,1,1,0,,1,1,1,1,1,1,1,1
1919,27799999,3273,Bellandur,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
1920,22900000,2697,Bellandur,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
1921,45000000,5300,Bellandur,5,0,1,1,1,0,,1,1,1,0,1,1,0,1
1922,30800000,3633,Bellandur,4,0,1,1,1,0,,1,1,1,0,1,1,0,1
1923,45700000,5384,Bellandur,5,0,1,1,1,0,,1,1,1,0,1,1,0,1
1924,36400000,4289,Bellandur,5,0,1,1,1,0,,1,1,1,0,1,1,0,1
1925,7900000,1393,RR Nagar,3,0,1,1,1,0,,0,1,1,1,1,0,0,0
1926,113400000,4977,Richmond Town,4,0,1,1,1,0,,1,1,1,1,1,1,0,1
1927,10600000,1635,Yelahanka,3,0,1,0,1,0,,0,1,1,0,1,0,0,0
1928,10600000,1635,Yelahanka,3,0,1,1,1,0,,0,1,1,1,1,0,0,0
1929,9200000,1475,Yelahanka,3,0,1,0,1,0,,0,1,1,0,1,0,0,0
1930,8700000,1360,Jalahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,0
1931,10100000,1560,Yelahanka,3,0,1,1,1,0,,0,1,1,1,1,0,0,0
1932,8570000,1405,Jalahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,0
1933,8700000,1360,Jalahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,0
1934,8025000,1408,RR Nagar,3,0,1,1,1,0,,0,1,1,1,1,0,0,0
1935,4300000,1076,Begur,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
1936,11399999,1841,Ramamurthy Nagar,3,0,1,1,1,0,,1,1,1,1,0,1,0,1
1937,6300000,1183,Jalahalli,2,0,0,1,0,0,,0,0,0,0,0,0,0,0
1938,10300000,1620,Yelahanka,3,0,1,1,1,0,,0,1,1,1,1,0,0,0
1939,11500000,1869,Ramamurthy Nagar,3,0,1,1,1,0,,1,1,1,1,0,1,0,1
1940,7900000,1337,RR Nagar,3,0,1,1,1,0,,0,1,1,1,1,0,0,0
1941,8700000,1360,Jalahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,0
1942,10100000,1470,Hosa Road,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
1943,10800000,1575,Hosa Road,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
1944,9446000,1360,Hosa Road,2,0,1,1,1,0,,1,1,1,0,1,1,0,1
1945,11700000,1715,Hosa Road,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
1946,8306999,1184,Hosa Road,2,0,1,1,1,0,,1,1,1,0,1,1,0,1
1947,4883000,655,Hosa Road,1,0,1,1,1,0,,1,1,1,0,1,1,0,1
1948,11500000,1680,Hosa Road,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
1949,8378000,1195,Hosa Road,2,0,1,1,1,0,,1,1,1,0,1,1,0,1
1950,5951000,820,Hosa Road,1,0,1,1,1,0,,1,1,1,0,1,1,0,1
1951,6884999,1215,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1952,7959999,1290,Electronic City Phase 2,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1953,7975000,1505,Electronic City Phase 2,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1954,7625000,1535,Electronic City Phase 2,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1955,5760000,1465,Electronic City Phase 2,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1956,6884999,1075,Electronic City Phase 2,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1957,6331000,1290,Electronic City Phase 2,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1958,15700000,1045,Electronic City Phase 2,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1959,14500000,1846,Narayanapura on Hennur Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1960,13700000,1630,Narayanapura on Hennur Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1961,10800000,1482,Narayanapura on Hennur Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1962,10500000,1232,Narayanapura on Hennur Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1963,8200000,2305,Bileshivale,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1964,7800000,1047,Brookefield,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1965,9990000,1047,Brookefield,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1966,12400000,1397,Brookefield,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1967,20000000,1724,Brookefield,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1968,5100000,2278,Nagawara,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1969,6400000,1145,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1970,5400000,1073,JP Nagar Phase 9,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1971,8900000,935,Budigere Cross,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1972,8900000,1500,Jalahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1973,23500000,1500,Jalahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1974,9200000,3613,Whitefield,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
1975,6600000,1475,Yelahanka,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1976,4940000,1576,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1977,6600000,1235,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1978,4670000,1576,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1979,4340000,1184,Singasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1980,6690000,1099,Singasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1981,5690000,1610,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1982,6650000,1442,Singasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1983,6650000,1610,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1984,7540000,1610,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1985,9685000,1160,Banaswadi,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1986,7150000,1490,Banaswadi,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1987,5150000,1100,Banaswadi,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1988,6555000,1235,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1989,7500000,1576,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1990,9500000,1060,Harlur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
1991,9810000,1264,Harlur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1992,9640000,1759,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1993,9240000,1728,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1994,9140000,1653,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1995,9120000,1634,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1996,9020000,1631,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1997,8940000,1614,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1998,7950000,1598,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
1999,7940000,1376,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2000,7930000,1375,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2001,7900000,1372,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2002,7850000,1368,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2003,7050000,1358,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2004,7180000,1210,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2005,7220000,1235,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2006,7140000,1241,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2007,3940000,1227,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2008,7900000,644,Begur,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
2009,7100000,1368,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2010,6980000,1220,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2011,3940000,1197,Begur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2012,12600000,644,Begur,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
2013,7845999,1204,Brookefield,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2014,10300000,721,Brookefield,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2015,11900000,956,Brookefield,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2016,9300000,2170,Junnasandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2017,7040000,1691,Junnasandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2018,18100000,1225,Budigere Cross,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2019,6169000,1253,HSR Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2020,24900000,427,HSR Layout,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
2021,12300000,1746,HSR Layout,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2022,20600000,810,HSR Layout,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2023,8025000,1433,HSR Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2024,17300000,1408,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2025,4671000,2494,Whitefield Hope Farm Junction,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2026,8672000,1038,Narayanapura on Hennur Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2027,5229000,910,Harlur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2028,5780000,1162,Kasavanahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2029,8545000,1144,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2030,6381000,1899,Kasavanahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2031,5364000,1271,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2032,6201000,1192,Kasavanahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2033,8716000,1233,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2034,8100000,1937,Kasavanahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2035,5970000,1675,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2036,5964000,1205,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2037,5503000,1269,Harlur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2038,5625000,1171,Harlur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2039,5329000,1197,Harlur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2040,9267000,969,Sarjapur Road Wipro To Railway Crossing,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2041,8717000,1685,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2042,8045999,1585,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2043,6986000,1463,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2044,6081000,1277,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2045,7891000,1111,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2046,6070000,1443,Carmelaram,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2047,5961000,1109,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2048,8442000,1089,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2049,9003000,1544,Carmelaram,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2050,5923000,1647,Carmelaram,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2051,6174000,1082,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2052,5994000,1128,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2053,8180000,1095,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2054,7662000,1496,Carmelaram,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2055,5000000,1401,Carmelaram,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2056,5780000,486,Harlur,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
2057,6201000,1144,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2058,8441000,1233,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2059,5143000,891,Harlur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2060,12100000,1143,Kasavanahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2061,8672000,1213,Harlur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2062,5229000,910,Harlur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2063,8545000,1162,Kasavanahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2064,6381000,1899,Kasavanahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2065,5364000,1271,Carmelaram,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2066,8716000,1192,Kasavanahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2067,8100000,1937,Kasavanahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2068,5970000,1675,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2069,6187000,1205,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2070,6780000,1250,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2071,8070000,1375,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2072,8954000,1665,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2073,8800000,1216,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2074,15400000,1195,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2075,11000000,2321,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2076,7595999,1655,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2077,7281000,1310,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2078,7995999,1251,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2079,10100000,1385,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2080,7329000,1470,Hosa Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2081,10800000,1260,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2082,4076000,1575,Hosa Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2083,9446000,651,Varthur,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
2084,11700000,1360,Hosa Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2085,9118000,1715,Hosa Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2086,8306999,1595,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2087,8958000,1184,Hosa Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2088,4883000,1565,Varthur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2089,7703000,655,Hosa Road,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
2090,11500000,1330,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2091,8378000,1680,Hosa Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2092,5951000,1195,Hosa Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2093,8216000,820,Hosa Road,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
2094,19500000,1170,Hosa Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2095,18500000,2597,Harlur,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2096,12500000,2569,Harlur,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2097,18000000,1775,Whitefield Hope Farm Junction,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2098,12200000,2591,Whitefield Hope Farm Junction,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2099,11700000,1730,Whitefield Hope Farm Junction,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2100,3915999,1597,Kannamangala,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
2101,2691000,1310,Narayanaghatta,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2102,3946000,900,Narayanaghatta,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2103,3528000,1320,Narayanaghatta,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2104,3677000,1180,Narayanaghatta,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2105,3094000,1230,Narayanaghatta,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2106,3886999,1035,Narayanaghatta,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2107,4006000,1300,Narayanaghatta,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2108,3229000,1340,Narayanaghatta,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2109,3217000,1080,Narayanaghatta,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2110,3217000,1154,Gottigere,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
2111,3217000,1154,Gottigere,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
2112,3217000,1154,Gottigere,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
2113,5500000,1154,Gottigere,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
2114,5500000,692,Anjanapura Township,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
2115,4600000,692,Anjanapura Township,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
2116,4000000,1389,Subramanyapura,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
2117,4000000,1114,Horamavu,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
2118,2800000,1140,Yelahanka,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
2119,38200000,1075,Hurulichikanahalli,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
2120,30299999,3800,Hebbal,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2121,7600000,3335,Hebbal,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2122,7600000,1527,Marathahalli,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
2123,9400000,1527,Marathahalli,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
2124,32599999,1485,Ramamurthy Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2125,32799999,2415,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2126,32200000,2436,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2127,48600000,2390,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2128,26400000,3600,Rajajinagar,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2129,49100000,1760,Rajajinagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2130,34800000,3643,Rajajinagar,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2131,33200000,2578,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2132,35100000,2461,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2133,13400000,2601,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2134,16900000,1510,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2135,3900000,1903,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2136,2400000,1573,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2137,3900000,994,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2138,2900000,1573,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2139,2400000,1174,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2140,3700000,995,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2141,3200000,1473,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2142,5000000,1281,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2143,6200000,1000,Electronic City Phase 2,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
2144,4000000,1075,Electronic City Phase 2,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2145,3900000,1639,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2146,2400000,1574,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2147,4600000,994,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2148,4600000,1075,Chikkalasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2149,4000000,1075,Chikkalasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2150,3800000,1640,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2151,3600000,1529,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2152,3400000,1473,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2153,3200000,1371,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2154,3200000,1281,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2155,2400000,1281,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2156,2900000,995,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2157,2400000,1174,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2158,2500000,994,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2159,2500000,995,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2160,6200000,994,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2161,6200000,1075,Electronic City Phase 2,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2162,6200000,1075,Electronic City Phase 2,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2163,7400000,1075,Electronic City Phase 2,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2164,6100000,1290,Electronic City Phase 2,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2165,2400000,1045,Electronic City Phase 2,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2166,7500000,994,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2167,4100000,1290,Electronic City Phase 2,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2168,3900000,1639,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2169,3800000,1573,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2170,2900000,1529,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2171,2400000,1174,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2172,3200000,995,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2173,34500000,1281,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2174,32200000,2557,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2175,32200000,2391,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2176,32500000,2386,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2177,47600000,2409,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2178,31900000,3526,Rajajinagar,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2179,25700000,2367,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2180,46300000,1718,Rajajinagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2181,47600000,3436,Rajajinagar,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2182,16299999,3533,Rajajinagar,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
2183,7972000,1906,Begur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
2184,7145999,1362,Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2185,9899000,1273,Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
2186,7320000,1705,Yelahanka,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
